id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45
49017	0.049	27820	-0.78	6557	87	1250	95	966	1505170.425	4534.464083
49019	0.052	27830	-0.98	987	12	1465	34	786	1506360.968	4535.204887
49021	0.063	27840	-0.088	19	45	1133	204	783	1507552.024	4535.945546
49023	0.068	27850	-1.9	8714	89	1372	94	831	1508743.593	4536.686061
49025	0.044	27860	-0.06	7964	72	1400	103	932	1509935.676	4537.42643
49027	0.04	27870	-1.3	2236	96	1113	0	819	1511128.273	4538.166654
49029	0.053	27880	0.2	6008	82	1458	151	788	1512321.383	4538.906733
49031	0.038	27890	0.21	5199	9	1347	120	865	1513515.007	4539.646668
49033	0.028	27900	-0.68	5624	48	1459	52	922	1514709.144	4540.386458
49035	0.06	27910	-1.1	5348	71	1395	11	790	1515903.795	4541.126103
49037	0.086	27920	-0.96	3638	77	1096	94	835	1517098.96	4541.865604
49039	0.056	27930	1.6	1280	56	1314	267	889	1518294.639	4542.60496
49041	0.057	27940	0.32	5819	21	1202	291	755	1519490.831	4543.344172
49043	0.058	27950	0.02	7803	26	1408	283	945	1520687.538	4544.08324
49045	0.064	27960	-0.21	7027	92	1236	12	769	1521884.758	4544.822163
49047	0.066	27970	0.55	5196	44	1221	254	756	1523082.492	4545.560942
49049	0.054	27980	-0.47	5140	7	1468	195	803	1524280.741	4546.299577
49051	0.06	27990	0.59	8702	33	1125	53	926	1525479.503	4547.038069
49053	0.078	28000	-0.25	1317	40	1218	42	897	1526678.779	4547.776416
49055	0.042	28010	-1.5	3705	99	1425	289	844	1527878.57	4548.514619
49057	0.07	28020	-0.13	9697	36	1324	236	854	1529078.874	4549.252679
50001	0.058	28030	0.063	9629	71	1343	192	828	1530279.693	4549.990595
50003	0.068	28040	-1.2	5706	84	1219	213	778	1531481.026	4550.728368
50005	0.07	28050	0.19	2519	86	1103	74	880	1532682.873	4551.465997
50007	0.057	28060	0.89	9694	63	1066	278	829	1533885.234	4552.203482
50009	0.078	28070	-0.29	8701	36	1297	190	906	1535088.11	4552.940825
50011	0.062	28080	-0.058	7301	99	1476	73	941	1536291.5	4553.678024
50013	0.07	28090	0.19	4800	70	1084	206	829	1537495.404	4554.415079
50015	0.066	28100	1.1	3980	44	1470	261	797	1538699.823	4555.151992
50017	0.055	28110	0.79	5052	99	1206	103	868	1539904.756	4555.888762
50019	0.083	28120	-0.91	7481	30	1126	255	857	1541110.204	4556.625388
50021	0.087	28130	0.53	7442	5	1222	279	974	1542316.166	4557.361872
50023	0.061	28140	0.44	3401	34	1041	126	765	1543522.643	4558.098213
50025	0.063	28150	0.36	1932	54	1198	20	921	1544729.634	4558.834412
50027	0.058	28160	-0.42	6293	49	1120	175	907	1545937.14	4559.570467
51001	0.061	28170	1.8	649	79	1086	306	814	1547145.161	4560.30638
51003	0.05	28180	0.31	6450	83	1347	234	833	1548353.697	4561.042151
51005	0.087	28190	-0.92	4915	44	1331	0	953	1549562.747	4561.777779
51007	0.07	28200	-0.4	6138	12	1254	156	951	1550772.312	4562.513265
51009	0.07	28210	-1.3	4337	92	1362	159	779	1551982.392	4563.248609
51011	0.067	28220	-2.2	2810	27	1411	254	782	1553192.986	4563.98381
51013	0.042	28230	0.35	4488	68	1229	245	805	1554404.096	4564.71887
51015	0.058	28240	0.32	1381	81	1328	138	974	1555615.72	4565.453787
51017	0.054	28250	-0.29	9854	83	1253	45	940	1556827.86	4566.188563
51019	0.062	28260	-0.043	4044	59	1203	279	947	1558040.514	4566.923196
51021	0.075	28270	-0.92	9580	9	1395	105	877	1559253.683	4567.657688
51023	0.062	28280	-1.2	8936	95	1037	13	916	1560467.368	4568.392038
51025	0.114	28290	-0.11	1181	24	1067	111	793	1561681.568	4569.126247
51027	0.088	28300	0.6	539	80	1326	277	886	1562896.282	4569.860314
51029	0.078	28310	-0.56	9599	100	1308	316	982	1564111.512	4570.594239
51031	0.066	28320	1.2	732	83	1092	202	831	1565327.258	4571.328023
51033	0.082	28330	1.2	6653	53	1459	139	781	1566543.518	4572.061666
51035	0.113	28340	-0.25	3480	39	1491	339	850	1567760.294	4572.795167
51036	0.087	28350	-0.28	8935	52	1361	232	894	1568977.585	4573.528528
51037	0.091	28360	-0.23	3515	38	1329	35	889	1570195.391	4574.261747
51041	0.068	28370	-0.62	3961	66	1320	159	884	1571413.713	4574.994825
51043	0.061	28380	0.24	3654	93	1306	23	985	1572632.55	4575.727763
51045	0.072	28390	1.2	6648	99	1467	194	896	1573851.903	4576.460559
51047	0.075	28400	-0.43	6329	41	1338	26	935	1575071.771	4577.193215
51049	0.07	28410	-0.37	7740	5	1140	254	807	1576292.155	4577.92573
51051	0.083	28420	0.51	1870	81	1033	328	954	1577513.055	4578.658104
51053	0.083	28430	-1.1	9099	98	1348	182	859	1578734.47	4579.390338
51057	0.077	28440	0.99	6351	18	1297	346	971	1579956.4	4580.122431
51059	0.047	28450	-0.19	1620	34	1174	285	751	1581178.847	4580.854384
51061	0.05	28460	-0.78	325	68	1456	254	964	1582401.809	4581.586197
51063	0.071	28470	-0.52	6783	100	1107	202	784	1583625.287	4582.317869
51065	0.058	28480	2.9	9800	12	1340	197	885	1584849.28	4583.049402
51067	0.078	28490	0.75	8375	92	1210	149	760	1586073.79	4583.780794
51069	0.073	28500	0.053	6891	24	1451	331	862	1587298.815	4584.512046
51071	0.085	28510	-0.13	2522	52	1034	327	906	1588524.356	4585.243158
51073	0.055	28520	-0.078	7728	88	1262	279	945	1589750.413	4585.97413
51075	0.067	28530	-1.7	2784	64	1349	307	948	1590976.987	4586.704963
51077	0.104	28540	1.9	2636	82	1315	3	901	1592204.076	4587.435656
51079	0.058	28550	-1.5	803	20	1197	349	948	1593431.681	4588.166209
51081	0.091	28560	-0.72	5953	85	1495	339	859	1594659.802	4588.896623
51083	0.115	28570	-0.36	1289	8	1005	157	948	1595888.44	4589.626897
51085	0.066	28580	-1.5	7312	96	1456	306	881	1597117.593	4590.357031
51087	0.072	28590	0.89	499	58	1010	128	848	1598347.263	4591.087027
51089	0.134	28600	0.3	743	17	1028	106	953	1599577.449	4591.816883
51091	0.059	28610	1.4	8223	82	1334	51	977	1600808.152	4592.5466
51093	0.063	28620	2.1	9972	79	1246	233	859	1602039.37	4593.276178
51095	0.046	28630	-2.2	6014	43	1203	94	761	1603271.105	4594.005617
51097	0.075	28640	0.31	8942	96	1068	285	970	1604503.357	4594.734916
51099	0.075	28650	-0.22	5667	4	1130	15	794	1605736.124	4595.464077
51101	0.064	28660	-0.72	5307	59	1070	145	949	1606969.409	4596.1931
51103	0.073	28670	1.6	9459	70	1283	212	836	1608203.209	4596.921983
51105	0.071	28680	-0.31	8272	31	1419	335	896	1609437.527	4597.650728
51107	0.047	28690	1.3	1525	55	1122	187	967	1610672.36	4598.379334
51109	0.081	28700	-0.2	3777	97	1404	104	952	1611907.711	4599.107802
51111	0.091	28710	0.83	6783	96	1315	191	829	1613143.578	4599.836131
51113	0.06	28720	-0.72	6228	67	1437	234	780	1614379.962	4600.564322
51115	0.048	28730	-0.63	3673	57	1315	136	990	1615616.862	4601.292374
51117	0.105	28740	-0.61	1809	55	1188	279	846	1616854.279	4602.020289
51119	0.064	28750	0.88	1767	28	1398	265	822	1618092.213	4602.748065
51121	0.063	28760	-1.1	2066	70	1012	242	774	1619330.664	4603.475703
51125	0.062	28770	-0.83	3967	19	1069	207	981	1620569.631	4604.203203
51127	0.069	28780	-0.31	162	32	1026	259	933	1621809.116	4604.930566
51131	0.066	28790	0.21	7024	26	1476	309	887	1623049.117	4605.65779
51133	0.065	28800	0.02	4715	100	1040	127	751	1624289.635	4606.384877
51135	0.079	28810	1.3	5371	49	1345	105	909	1625530.671	4607.111826
51137	0.076	28820	-2.5	5524	49	1365	122	924	1626772.223	4607.838637
51139	0.098	28830	0.73	71	33	1041	298	868	1628014.292	4608.565311
51141	0.099	28840	-1.5	3367	4	1416	195	982	1629256.879	4609.291847
51143	0.103	28850	0.24	1138	17	1300	58	866	1630499.983	4610.018246
51145	0.06	28860	2.3	2104	89	1320	227	755	1631743.603	4610.744508
51147	0.084	28870	-0.29	2740	50	1486	39	795	1632987.741	4611.470632
51149	0.073	28880	-0.87	2953	11	1281	309	783	1634232.397	4612.196619
51153	0.053	28890	-0.97	9867	25	1251	318	828	1635477.569	4612.92247
51155	0.108	28900	-0.95	365	49	1264	266	850	1636723.259	4613.648183
51157	0.056	28910	0.03	2933	2	1486	312	933	1637969.466	4614.373759
51159	0.072	28920	-1.3	9111	59	1173	343	777	1639216.191	4615.099198
51161	0.059	28930	-0.28	5762	7	1155	31	938	1640463.433	4615.8245
51163	0.056	28940	0.43	7244	9	1314	46	980	1641711.192	4616.549666
51165	0.053	28950	-0.054	8901	25	1433	292	824	1642959.469	4617.274695
51167	0.096	28960	1.2	2481	17	1024	54	932	1644208.263	4617.999587
51169	0.099	28970	1.3	4678	75	1383	162	786	1645457.576	4618.724343
51171	0.076	28980	0.33	3994	92	1415	161	881	1646707.405	4619.448963
51173	0.102	28990	-1.6	3380	15	1167	146	913	1647957.752	4620.173446
51175	0.077	29000	-0.29	4217	63	1122	12	821	1649208.617	4620.897793
51177	0.051	29010	-0.56	8490	8	1095	348	912	1650460	4621.622003
51179	0.051	29020	-0.23	5581	5	1243	133	935	1651711.9	4622.346078
51181	0.073	29030	0.3	6138	74	1030	245	972	1652964.318	4623.070016
51183	0.095	29040	-0.78	2969	47	1032	68	979	1654217.254	4623.793818
51185	0.079	29050	0.52	7786	19	1135	252	986	1655470.708	4624.517485
51187	0.066	29060	0.59	4784	41	1049	135	764	1656724.68	4625.241015
51191	0.082	29070	0.15	4353	49	1269	237	834	1657979.17	4625.96441
51193	0.071	29080	0.3	5452	42	1282	39	800	1659234.177	4626.687669
51195	0.067	29090	2.1	7085	87	1087	160	936	1660489.703	4627.410792
51197	0.097	29100	-0.96	2851	85	1120	257	765	1661745.746	4628.13378
51199	0.05	29110	-1.8	217	29	1492	105	943	1663002.308	4628.856632
51510	0.048	29120	-0.23	4544	32	1422	153	875	1664259.388	4629.579349
51515	0.089	29130	0.33	3536	21	1352	258	950	1665516.986	4630.30193
51520	0.099	29140	0.91	5175	10	1279	296	857	1666775.102	4631.024377
51530	0.087	29150	-1.2	1794	99	1459	86	916	1668033.736	4631.746687
51540	0.062	29160	1.9	4601	9	1387	157	914	1669292.889	4632.468863
51550	0.064	29170	-0.89	835	36	1203	129	973	1670552.559	4633.190904
51570	0.082	29180	-1	5796	82	1302	17	784	1671812.748	4633.91281
51580	0.091	29190	-0.79	6369	54	1303	196	816	1673073.456	4634.634581
51590	0.13	29200	0.6	218	53	1127	40	965	1674334.682	4635.356216
51595	0.118	29210	-0.33	899	38	1081	157	769	1675596.426	4636.077718
51600	0.054	29220	1.1	8143	76	1039	202	797	1676858.689	4636.799084
51610	0.073	29230	1.3	5794	36	1143	257	810	1678121.47	4637.520316
51620	0.107	29240	-1.1	9689	20	1079	185	819	1679384.77	4638.241413
51630	0.091	29250	0.94	7357	13	1460	73	768	1680648.588	4638.962376
51640	0.103	29260	-1.1	554	2	1458	56	933	1681912.925	4639.683204
51650	0.077	29270	0.98	2374	47	1353	286	938	1683177.78	4640.403898
51660	0.064	29280	0.53	6982	53	1240	207	750	1684443.154	4641.124458
51670	0.104	29290	-0.21	3384	96	1351	44	752	1685709.047	4641.844883
51678	0.092	29300	0.89	9433	77	1420	66	753	1686975.459	4642.565174
51680	0.077	29310	0.23	1109	83	1276	19	987	1688242.389	4643.285331
51683	0.068	29320	-1.8	5418	43	1482	15	897	1689509.838	4644.005354
51685	0.054	29330	1.8	7307	40	1111	264	952	1690777.807	4644.725244
51690	0.2	29340	-1.3	8969	58	1255	230	876	1692046.293	4645.444999
51700	0.073	29350	0.37	1045	41	1150	134	766	1693315.299	4646.164621
51710	0.084	29360	-0.81	995	35	1110	335	968	1694584.824	4646.884108
51720	0.055	29370	1.8	42	61	1237	325	971	1695854.868	4647.603463
51730	0.138	29380	0.29	7715	59	1498	252	909	1697125.431	4648.322683
51735	0.05	29390	1.4	7292	81	1499	306	951	1698396.512	4649.04177
51740	0.084	29400	-0.99	2637	30	1289	101	864	1699668.113	4649.760724
51750	0.085	29410	-0.031	120	7	1265	301	863	1700940.233	4650.479544
51760	0.1	29420	1.4	3228	59	1438	218	788	1702212.873	4651.198231
51770	0.086	29430	-1.2	4112	60	1472	139	777	1703486.031	4651.916785
51775	0.063	29440	0.35	152	76	1064	48	753	1704759.709	4652.635205
51790	0.073	29450	-1	8653	68	1500	30	936	1706033.906	4653.353493
51800	0.066	29460	0.61	8021	27	1297	167	959	1707308.622	4654.071647
51810	0.059	29470	-0.38	2238	40	1142	324	920	1708583.857	4654.789669
51820	0.082	29480	0.75	4046	72	1080	338	832	1709859.612	4655.507557
51830	0.135	29490	0.54	8466	36	1028	91	801	1711135.887	4656.225313
51840	0.079	29500	-0.32	811	40	1396	42	795	1712412.681	4656.942936
53001	0.065	29510	-0.25	5792	34	1194	278	942	1713689.994	4657.660427
53003	0.081	29520	-1	5295	89	1109	39	896	1714967.827	4658.377784
53005	0.058	29530	-0.031	6789	1	1274	188	855	1716246.179	4659.09501
53007	0.065	29540	0.82	675	81	1120	182	785	1717525.051	4659.812102
53009	0.085	29550	-0.97	9600	40	1029	71	754	1718804.442	4660.529063
53011	0.127	29560	-0.51	1210	19	1159	152	936	1720084.354	4661.245891
53013	0.084	29570	0.85	9774	44	1032	229	863	1721364.784	4661.962587
53015	0.128	29580	-0.88	1621	6	1210	267	884	1722645.735	4662.67915
53017	0.066	29590	0.87	7086	72	1390	71	978	1723927.205	4663.395582
53019	0.113	29600	1.9	8744	77	1216	185	943	1725209.196	4664.111881
53021	0.062	29610	0.12	8072	26	1276	303	798	1726491.706	4664.828048
53023	0.053	29620	1	7279	57	1387	309	869	1727774.735	4665.544084
53025	0.073	29630	0.63	7154	52	1211	100	933	1729058.285	4666.259988
53027	0.117	29640	-1.5	3950	66	1364	132	809	1730342.355	4666.975759
53029	0.081	29650	-2.2	3734	89	1274	69	937	1731626.945	4667.6914
53031	0.074	29660	-2.5	1325	25	1160	83	904	1732912.054	4668.406908
53033	0.088	29670	-0.076	791	90	1280	9	912	1734197.684	4669.122285
53035	0.071	29680	0.14	3215	55	1494	210	827	1735483.834	4669.837531
53037	0.073	29690	0.7	6669	89	1005	281	755	1736770.504	4670.552645
53039	0.081	29700	-0.3	8816	6	1236	202	795	1738057.694	4671.267627
53041	0.12	29710	-0.23	230	11	1257	184	884	1739345.404	4671.982479
53043	0.074	29720	1	4862	4	1356	256	774	1740633.634	4672.697199
53045	0.094	29730	-0.39	3076	37	1320	43	989	1741922.385	4673.411788
53047	0.074	29740	0.58	1868	93	1356	45	974	1743211.656	4674.126246
53049	0.107	29750	0.32	8122	73	1313	231	985	1744501.448	4674.840572
53051	0.121	29760	0.95	4841	50	1348	71	932	1745791.759	4675.554768
53053	0.088	29770	-0.88	2000	13	1256	342	751	1747082.591	4676.268833
53055	0.047	29780	0.064	4013	70	1080	316	863	1748373.944	4676.982767
53057	0.091	29790	0.82	2065	99	1478	173	808	1749665.817	4677.696571
53059	0.094	29800	0.7	9075	68	1335	101	919	1750958.21	4678.410244
53061	0.101	29810	-0.94	707	28	1438	108	898	1752251.124	4679.123786
53063	0.083	29820	-0.4	6648	44	1130	10	879	1753544.559	4679.837197
53065	0.105	29830	0.31	446	46	1440	266	819	1754838.514	4680.550478
53067	0.071	29840	0.6	3157	1	1413	183	767	1756132.99	4681.263629
53069	0.114	29850	-0.63	3048	62	1440	299	951	1757427.986	4681.976649
53071	0.055	29860	-0.26	7364	6	1145	103	770	1758723.503	4682.689539
53073	0.078	29870	0.85	3874	81	1035	168	880	1760019.541	4683.402299
53075	0.047	29880	-0.41	5226	5	1052	337	763	1761316.1	4684.114929
53077	0.068	29890	-0.79	4257	24	1481	202	835	1762613.179	4684.827429
54001	0.092	29900	-1.2	1231	31	1249	12	852	1763910.78	4685.539798
54003	0.085	29910	-0.11	5228	31	1381	167	889	1765208.901	4686.252038
54005	0.094	29920	2	2486	35	1176	200	982	1766507.543	4686.964148
54007	0.08	29930	1.6	7731	69	1118	156	763	1767806.706	4687.676128
54009	0.111	29940	0.7	966	77	1251	9	810	1769106.39	4688.387978
54011	0.066	29950	0.5	643	61	1088	220	881	1770406.595	4689.099698
54013	0.121	29960	-0.13	8209	34	1003	185	866	1771707.321	4689.811289
54015	0.119	29970	-2.8	7892	94	1092	168	916	1773008.569	4690.522751
54017	0.074	29980	1.4	9044	80	1325	287	790	1774310.337	4691.234083
54019	0.086	29990	0.35	6886	9	1025	279	826	1775612.627	4691.945285
54021	0.065	30000	-1.5	3486	14	1493	218	971	1776915.437	4692.656358
54023	0.112	30010	2.2	9862	50	1042	253	929	1778218.769	4693.367302
54025	0.083	30020	-0.61	5049	48	1066	67	938	1779522.622	4694.078117
54027	0.078	30030	1.4	1302	42	1478	209	827	1780826.997	4694.788803
54029	0.118	30040	-1.2	4626	7	1121	328	867	1782131.893	4695.499359
54031	0.097	30050	1.2	5736	95	1013	206	944	1783437.31	4696.209787
54033	0.071	30060	-1.2	4310	63	1041	230	767	1784743.249	4696.920085
54035	0.129	30070	0.43	6471	54	1354	302	923	1786049.709	4697.630255
54037	0.066	30080	0.27	6769	51	1451	55	914	1787356.69	4698.340296
54039	0.071	30090	-1.3	6658	19	1214	144	956	1788664.193	4699.050208
54041	0.075	30100	1.7	628	75	1425	108	772	1789972.218	4699.759991
54043	0.106	30110	-1	8286	30	1110	183	892	1791280.764	4700.469646
54045	0.098	30120	0.15	7945	19	1223	70	758	1792589.832	4701.179172
54047	0.127	30130	-0.24	7779	9	1452	273	984	1793899.421	4701.88857
54049	0.065	30140	0.35	6256	16	1016	343	976	1795209.532	4702.597839
54051	0.087	30150	-0.42	8128	36	1220	182	834	1796520.165	4703.306981
54053	0.121	30160	-1.9	105	91	1348	53	990	1797831.319	4704.015993
54055	0.069	30170	-0.95	502	51	1342	43	822	1799142.996	4704.724878
54057	0.079	30180	0.057	3069	20	1362	184	803	1800455.194	4705.433634
54059	0.107	30190	0.73	7368	32	1210	118	811	1801767.914	4706.142262
54061	0.046	30200	-0.022	1609	25	1142	127	871	1803081.156	4706.850763
54063	0.065	30210	0.2	3685	83	1065	283	784	1804394.919	4707.559135
54065	0.091	30220	0.061	9435	87	1153	26	870	1805709.205	4708.26738
54067	0.091	30230	0.79	557	55	1054	156	845	1807024.013	4708.975496
54069	0.078	30240	1.3	6101	35	1135	256	857	1808339.343	4709.683485
54071	0.075	30250	-0.59	3659	26	1089	175	889	1809655.195	4710.391346
54073	0.102	30260	0.68	3955	53	1440	106	807	1810971.568	4711.09908
54075	0.113	30270	-0.17	2191	43	1313	254	755	1812288.464	4711.806686
54077	0.07	30280	-0.2	1371	72	1145	123	917	1813605.883	4712.514164
54079	0.063	30290	-1.2	263	19	1418	200	979	1814923.823	4713.221515
54081	0.08	30300	-0.57	5438	29	1146	21	941	1816242.286	4713.928739
54083	0.085	30310	-1.5	3873	75	1098	247	946	1817561.271	4714.635835
54085	0.088	30320	0.48	7903	93	1151	321	838	1818880.778	4715.342805
54087	0.13	30330	1.2	2077	88	1287	344	958	1820200.807	4716.049646
54089	0.078	30340	1.9	1378	86	1384	77	956	1821521.359	4716.756361
54091	0.079	30350	-0.36	9910	92	1351	313	837	1822842.434	4717.462949
54093	0.109	30360	0.14	4410	94	1282	105	825	1824164.03	4718.16941
54095	0.108	30370	-1	9876	3	1406	225	922	1825486.15	4718.875744
54097	0.089	30380	0.41	1445	39	1000	240	951	1826808.791	4719.581951
54099	0.077	30390	-0.13	3074	23	1030	76	788	1828131.956	4720.288031
54101	0.104	30400	0.78	4069	69	1084	4	793	1829455.643	4720.993985
54103	0.123	30410	0.63	7441	31	1398	118	849	1830779.852	4721.699812
54105	0.114	30420	0.83	7985	56	1098	267	879	1832104.584	4722.405512
54107	0.088	30430	-1.1	9088	75	1159	64	869	1833429.839	4723.111086
54109	0.115	30440	-0.057	4914	1	1148	131	848	1834755.616	4723.816533
55001	0.083	30450	0.52	6372	89	1492	107	926	1836081.917	4724.521854
55003	0.083	30460	0.3	6316	95	1072	314	765	1837408.74	4725.227049
55005	0.071	30470	-1.5	4439	76	1292	36	940	1838736.086	4725.932117
55007	0.062	30480	-1.7	1773	6	1377	108	870	1840063.954	4726.637059
55009	0.071	30490	1.2	5004	64	1284	235	787	1841392.346	4727.341875
55011	0.057	30500	1.3	1761	76	1265	96	800	1842721.26	4728.046565
55013	0.091	30510	-0.84	7636	30	1419	173	951	1844050.698	4728.751129
55015	0.067	30520	-1.8	7402	19	1235	9	878	1845380.658	4729.455567
55017	0.066	30530	0.28	9487	76	1389	289	750	1846711.142	4730.159879
55019	0.076	30540	-1.6	1058	97	1094	182	894	1848042.148	4730.864066
55021	0.071	30550	-1.2	4853	28	1209	61	896	1849373.678	4731.568126
55023	0.081	30560	0.093	6997	18	1260	96	771	1850705.731	4732.272061
55025	0.054	30570	-1.2	3441	6	1260	201	758	1852038.307	4732.97587
55027	0.084	30580	0.14	7778	8	1345	118	754	1853371.406	4733.679554
55029	0.066	30590	1.7	5889	96	1422	296	975	1854705.028	4734.383112
55031	0.065	30600	-1.4	1581	54	1322	277	948	1856039.174	4735.086544
55033	0.058	30610	-0.81	2746	67	1153	117	782	1857373.843	4735.789852
55035	0.06	30620	-0.67	7001	81	1339	183	952	1858709.035	4736.493034
55037	0.081	30630	0.19	1818	8	1088	154	820	1860044.751	4737.19609
55039	0.078	30640	-0.97	8422	36	1336	300	850	1861380.99	4737.899022
55041	0.081	30650	0.41	8381	32	1458	185	933	1862717.752	4738.601828
55043	0.061	30660	0.37	2064	29	1103	273	874	1864055.038	4739.30451
55045	0.078	30670	-0.34	4523	22	1079	107	896	1865392.847	4740.007066
55047	0.075	30680	0.22	8867	21	1198	128	987	1866731.18	4740.709497
55049	0.062	30690	0.83	5541	76	1130	24	926	1868070.037	4741.411804
55051	0.094	30700	1.5	621	80	1332	239	921	1869409.417	4742.113986
55053	0.072	30710	-0.96	5474	89	1001	32	925	1870749.321	4742.816043
55055	0.08	30720	-0.79	6322	52	1451	92	802	1872089.748	4743.517975
55057	0.085	30730	0.34	158	39	1441	97	884	1873430.699	4744.219783
55059	0.098	30740	0.018	6324	5	1341	327	860	1874772.174	4744.921466
55061	0.073	30750	1.2	2072	71	1135	97	795	1876114.173	4745.623024
55063	0.059	30760	-0.63	4875	14	1028	179	968	1877456.695	4746.324458
55065	0.06	30770	0.27	3882	28	1251	202	853	1878799.741	4747.025768
55067	0.085	30780	0.21	1763	16	1387	87	759	1880143.312	4747.726954
55069	0.096	30790	0.32	6353	72	1018	297	859	1881487.406	4748.428015
55071	0.085	30800	0.22	8700	78	1192	48	831	1882832.024	4749.128952
55073	0.077	30810	1.1	9839	80	1182	193	903	1884177.166	4749.829765
55075	0.102	30820	-0.47	2299	22	1005	143	886	1885522.832	4750.530454
55077	0.083	30830	0.52	8337	7	1208	295	807	1886869.022	4751.231019
55078	0.127	30840	0.24	4105	48	1472	61	979	1888215.736	4751.93146
55079	0.093	30850	0.89	430	35	1402	167	988	1889562.974	4752.631777
55081	0.064	30860	0.0075	775	22	1128	350	790	1890910.737	4753.33197
